building_name,detail_url,district,rent,thumbnailurl,page,agent_url,created_at,last_crawl,updated_at,num_flats,floor,estate,num_blocks,saleable_area,address,tel_qrcode,bedroom,bathroom,is_studio,estate_age,posted_days_age,has_view,has_open_view,has_sea_view,has_other_view,is_renovated,is_luxury_renovated,is_single_building,isin_school_network,has_clubhouse,is_appliances_included,is_mall_nearby,has_balcony
昇御門,https://www.28hse.com/rent/residential/property-1640741,紅磡,13800.0,https://i1.28hse.com/2021/03/202103230920228553505_thumb.jpg,23,https://www.28hse.com/agent/394,2021-03-23,1618629495.1275618,2021-03-30,334.0,mid,昇御門九龍 紅磡屋苑樓齡: 8 年顯示昇御門屋苑的更多資料,2.0,300.0,漆咸道北388號https://i1.28hse.com/2021/03/202103230921098yZ4PJENNzVA_desktop.jpg ,/assets/img/image.png,0.0,1.0,True,8.0,25.0,False,False,False,False,True,True,True,False,False,True,False,False
海濱南岸,https://www.28hse.com/rent/residential/property-1652912,紅磡,19000.0,https://i1.28hse.com/2021/04/202104071400547465224_thumb.jpg,23,https://www.28hse.com/agent/574,2021-03-30,1618629497.7938287,2021-04-15,2470.0,mid,海濱南岸九龍 紅磡屋苑樓齡: 13 年顯示海濱南岸屋苑的更多資料,7.0,481.0,愛景街8號https://i1.28hse.com/2021/03/20210330073310mN7xjNHUzqKh_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,13.0,18.0,True,True,True,False,True,True,False,False,False,False,False,False
環海‧東岸,https://www.28hse.com/rent/residential/property-1570138,紅磡,10500.0,https://i1.28hse.com/2021/02/202102011817554658797_thumb.jpg,23,https://www.28hse.com/agent/1623,2021-03-30,1618629500.5100605,2021-03-30,1008.0,mid,環海‧東岸九龍 紅磡屋苑樓齡: 3 年顯示環海‧東岸屋苑的更多資料,3.0,218.0,"祟安街23號https://maps.googleapis.com/maps/api/staticmap?center=22.311220000000002,114.18887299999999&zoom=18&language=zh-HK®ion=hk&size=380x150&maptype=roadmap&markers=color:red%7Clabel:%7C22.311220000000002,114.18887299999999&key=AIzaSyC5AJvAzZWLSH5-cnZU78r0EMs1SE7rLkE&signature=bw7XOsfkgpz_m_7c_XzNk1koPLo= ",/assets/img/image.png,0.0,1.0,True,3.0,18.0,True,False,False,True,False,False,False,False,False,False,False,False
半島豪庭,https://www.28hse.com/rent/residential/property-1652136,紅磡,30800.0,https://i1.28hse.com/2021/03/202103301421026617674_thumb.jpg,24,https://www.28hse.com/agent/1209,2021-03-30,1618629503.8828547,2021-03-30,669.0,high,半島豪庭九龍 紅磡顯示半島豪庭屋苑的更多資料,5.0,709.0,紅荔道8號https://i1.28hse.com/2021/03/20210330022106JJCPZ7prcKM8_desktop.jpg ,/assets/img/image.png,3.0,1.0,False,20.0,18.0,False,False,False,False,False,False,False,False,False,False,False,False
環海‧東岸,https://www.28hse.com/rent/residential/property-1652040,紅磡,9900.0,https://i1.28hse.com/2021/03/202103301326001769436_thumb.jpg,24,https://www.28hse.com/agent/1623,2021-03-30,1618629506.822972,2021-04-01,1008.0,unknown,環海‧東岸九龍 紅磡屋苑樓齡: 2 年顯示環海‧東岸屋苑的更多資料,3.0,197.0,祟安街23號https://i1.28hse.com/2021/03/20210330012849Wfqa2ecFQyVC_desktop.jpg ,/assets/img/image.png,0.0,1.0,False,2.0,18.0,True,True,False,True,True,True,False,True,True,True,True,False
unknown,https://www.28hse.com/rent/residential/property-1652022,紅磡,14600.0,https://i1.28hse.com/2021/03/202103301321105915077_thumb.jpg,24,https://www.28hse.com/agent/1209,2021-03-30,1618629510.252617,2021-03-30,1008.0,high,黃埔新邨Whampoa Estate九龍 紅磡,1.0,395.0,黃埔新邨,/assets/img/image.png,2.0,1.0,False,18.0,18.0,False,False,False,False,False,False,False,False,False,False,False,False
環海‧東岸,https://www.28hse.com/rent/residential/property-1644440,紅磡,17500.0,https://i1.28hse.com/2021/03/20210325134625875180_thumb.jpg,24,https://www.28hse.com/agent/380,2021-03-25,1618629512.9215634,2021-03-30,1008.0,high,環海‧東岸九龍 紅磡屋苑樓齡: 3 年顯示環海‧東岸屋苑的更多資料,3.0,352.0,祟安街23號https://i1.28hse.com/2021/03/20210325014634BCtGKbZaCJ1Y_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,3.0,23.0,True,True,True,False,False,False,False,False,True,False,True,True
傲形,https://www.28hse.com/rent/residential/property-1651402,紅磡,10500.0,https://i1.28hse.com/2021/03/202103292348441627237_thumb.jpg,24,https://www.28hse.com/agent/1599,2021-03-29,1618629516.1031706,2021-03-29,120.0,unknown,傲形九龍 紅磡屋苑樓齡: 3 年顯示傲形屋苑的更多資料,1.0,212.0,馬頭圍道200號https://i1.28hse.com/2021/03/202103291149229JdbEYUP1mcN_desktop.jpg ,/assets/img/image.png,0.0,1.0,True,3.0,18.0,False,False,False,False,False,False,True,False,False,True,False,True
海逸豪園,https://www.28hse.com/rent/residential/property-1651120,紅磡,22000.0,https://i1.28hse.com/2021/03/202103291901033347375_thumb.jpg,24,https://www.28hse.com/agent/2661,2021-03-29,1618629519.0460534,2021-03-29,4735.0,low,海逸豪園九龍 紅磡屋苑樓齡: 19 年顯示海逸豪園屋苑的更多資料,25.0,547.0,海逸道8號https://i1.28hse.com/2021/03/20210329070243gEtrJaFH9A3x_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,19.0,18.0,False,False,False,False,False,False,False,False,False,False,False,False
環海‧東岸,https://www.28hse.com/rent/residential/property-1642094,紅磡,14500.0,https://i1.28hse.com/2021/04/202104061106375207993_thumb.jpg,24,https://www.28hse.com/agent/1623,2021-03-23,1618629521.7997825,2021-04-06,1008.0,high,環海‧東岸九龍 紅磡屋苑樓齡: 1 年顯示環海‧東岸屋苑的更多資料,3.0,322.0,祟安街23號https://i1.28hse.com/2021/03/20210323090954sXArBhGqAKsQ_desktop.jpg ,/assets/img/image.png,1.0,1.0,False,1.0,25.0,True,False,True,False,True,True,False,False,True,False,True,True
海逸豪園,https://www.28hse.com/rent/residential/property-1650808,紅磡,80000.0,https://i1.28hse.com/2021/03/202103291656125814765_thumb.jpg,24,https://www.28hse.com/agent/2969,2021-03-29,1618629524.7016034,2021-03-29,4735.0,mid,海逸豪園九龍 紅磡座數及單位: 25屋苑樓齡: 20 年顯示海逸豪園屋苑的更多資料,25.0,2202.0,海逸道8號https://i1.28hse.com/2021/03/20210329045617kNMdPgekkmTJ_desktop.jpg ,/assets/img/image.png,5.0,4.0,False,20.0,19.0,True,False,True,False,True,True,False,False,False,False,False,True
晉匯,https://www.28hse.com/rent/residential/property-1275272,紅磡,9400.0,https://i1.28hse.com/2021/02/202102010547471490146_thumb.jpg,24,https://www.28hse.com/agent/2652,2021-03-20,1618629528.8553882,2021-04-16,1008.0,unknown,晉匯九龍 紅磡新屋苑,1.0,150.0,漆咸道北411號https://i1.28hse.com/2021/03/20210317125114VQEEfH13tSKP_desktop.jpg ,/assets/img/image.png,0.0,1.0,True,18.0,28.0,False,False,False,False,False,False,True,False,False,False,False,False
環海‧東岸,https://www.28hse.com/rent/residential/property-1572690,紅磡,10500.0,https://i1.28hse.com/2021/02/202102010452151806568_thumb.jpg,24,https://www.28hse.com/agent/1033,2021-03-29,1618629531.6003525,2021-03-29,1008.0,high,環海‧東岸九龍 紅磡屋苑樓齡: 3 年顯示環海‧東岸屋苑的更多資料,3.0,217.0,"祟安街23號https://maps.googleapis.com/maps/api/staticmap?center=22.311220,114.188873&zoom=18&language=zh-HK®ion=hk&size=380x150&maptype=roadmap&markers=color:red%7Clabel:%7C22.311220,114.188873&key=AIzaSyC5AJvAzZWLSH5-cnZU78r0EMs1SE7rLkE&signature=Kdx_rMcvdeyau_j16RQCVBUoqmA= ",/assets/img/image.png,0.0,1.0,True,3.0,19.0,True,True,False,True,True,True,False,False,True,False,True,True
紅磡灣中心,https://www.28hse.com/rent/residential/property-1647829,紅磡,15000.0,https://i1.28hse.com/2021/03/202103281801297884126_thumb.jpg,24,https://www.28hse.com/agent/1120,2021-03-27,1618629534.2974815,2021-03-28,838.0,high,紅磡灣中心九龍 紅磡屋苑樓齡: 42 年顯示紅磡灣中心屋苑的更多資料,11.0,411.0,必嘉街108號https://i1.28hse.com/2021/03/20210327013121d9qkMpdFNfEv_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,42.0,21.0,False,False,False,False,False,False,False,False,False,False,False,False
聯盛大廈,https://www.28hse.com/rent/residential/property-1645685,紅磡,11000.0,https://i1.28hse.com/2021/03/20210325230912492006_thumb.jpg,24,https://www.28hse.com/agent/1120,2021-03-25,1618629538.001363,2021-03-25,936.0,low,聯盛大廈九龍 紅磡屋苑樓齡: 49 年顯示聯盛大廈屋苑的更多資料,4.0,334.0,湖光街5號https://i1.28hse.com/2021/03/20210325111048VbedMCtwKRWR_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,49.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False
寶利閣,https://www.28hse.com/rent/residential/property-1645677,紅磡,11800.0,https://i1.28hse.com/2021/03/202103252304055941505_thumb.jpg,24,https://www.28hse.com/agent/1120,2021-03-25,1618629540.9315164,2021-03-25,56.0,mid,寶利閣九龍 紅磡屋苑樓齡: 28 年顯示寶利閣屋苑的更多資料,1.0,272.0,寶其利街53號https://i1.28hse.com/2021/03/20210325110450EMdVmY4srEte_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,28.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False
黃埔新村,https://www.28hse.com/rent/residential/property-1645674,紅磡,7400.0,https://i1.28hse.com/2021/03/202103252258411333479_thumb.jpg,24,https://www.28hse.com/agent/1120,2021-03-25,1618629543.8097706,2021-03-25,2744.0,mid,黃埔新村九龍 紅磡屋苑樓齡: 43 年顯示黃埔新村屋苑的更多資料,25.0,120.0,民泰街39號https://i1.28hse.com/2021/03/20210325105851s9KYd5bBz9qw_desktop.jpg ,/assets/img/image.png,0.0,1.0,False,43.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False
半島豪庭,https://www.28hse.com/rent/residential/property-1568331,紅磡,18800.0,https://i1.28hse.com/2021/03/202103311857245721910_thumb.jpg,24,https://www.28hse.com/agent/1120,2021-03-25,1618629546.8738053,2021-03-31,669.0,low,半島豪庭九龍 紅磡屋苑樓齡: 20 年顯示半島豪庭屋苑的更多資料,5.0,492.0,"紅荔道8號https://maps.googleapis.com/maps/api/staticmap?center=22.304276,114.184418&zoom=18&language=zh-HK®ion=hk&size=380x150&maptype=roadmap&markers=color:red%7Clabel:%7C22.304276,114.184418&key=AIzaSyC5AJvAzZWLSH5-cnZU78r0EMs1SE7rLkE&signature=VwBPdKqwt4T3RPnC8gvyDsIbkmI= ",/assets/img/image.png,1.0,1.0,False,20.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False
獲利家大廈,https://www.28hse.com/rent/residential/property-1648983,紅磡,8300.0,https://i1.28hse.com/2021/03/202103281140152974008_thumb.jpg,25,,2021-03-29,1618629550.1369524,2021-03-29,56.0,high,獲利家大廈九龍 紅磡屋苑樓齡: 40 年顯示獲利家大廈屋苑的更多資料,1.0,180.0,獲嘉道7號https://i1.28hse.com/2021/03/20210328114034mKmY9MFLRpxw_desktop.jpg ,/assets/img/image.png,0.0,1.0,True,40.0,19.0,False,False,False,False,False,False,False,False,False,False,False,False
環海‧東岸,https://www.28hse.com/rent/residential/property-1642072,紅磡,10500.0,https://i1.28hse.com/2021/04/202104052301131098837_thumb.jpg,25,https://www.28hse.com/agent/1599,2021-03-23,1618629553.3308358,2021-04-05,1008.0,high,環海‧東岸九龍 紅磡屋苑樓齡: 1 年顯示環海‧東岸屋苑的更多資料,3.0,194.0,祟安街23號https://i1.28hse.com/2021/03/20210323085020ytK3EWGU487u_desktop.jpg ,/assets/img/image.png,0.0,1.0,True,1.0,25.0,True,False,True,False,False,False,False,False,True,False,False,False
海濱南岸,https://www.28hse.com/rent/residential/property-1649920,紅磡,21500.0,https://i1.28hse.com/2021/03/202103282104536758037_thumb.jpg,25,https://www.28hse.com/agent/739,2021-03-28,1618629556.3533187,2021-03-28,2470.0,mid,海濱南岸九龍 紅磡屋苑樓齡: 13 年顯示海濱南岸屋苑的更多資料,7.0,590.0,愛景街8號https://i1.28hse.com/2021/03/20210328090505p2crGaVVDfVH_desktop.jpg ,/assets/img/image.png,3.0,2.0,False,13.0,20.0,False,False,False,False,False,False,False,False,False,False,False,False
傲形,https://www.28hse.com/rent/residential/property-1638271,紅磡,13800.0,https://i1.28hse.com/2021/03/202103211123098300816_thumb.jpg,25,https://www.28hse.com/agent/467,2021-03-21,1618629559.655822,2021-03-21,120.0,mid,傲形九龍 紅磡屋苑樓齡: 4 年顯示傲形屋苑的更多資料,1.0,282.0,馬頭圍道200號https://i1.28hse.com/2021/03/20210321112337Q3wutHgFaq7C_desktop.jpg ,/assets/img/image.png,1.0,1.0,False,4.0,27.0,True,True,False,True,True,True,True,False,False,False,False,False
unknown,https://www.28hse.com/rent/residential/property-1642112,紅磡,16500.0,https://i1.28hse.com/2021/03/202103281817238411305_thumb.jpg,25,https://www.28hse.com/agent/719,2021-03-23,1618629562.7480392,2021-03-28,1008.0,high,紅磡單幢樓房Hung Hom Single Building九龍 紅磡,1.0,381.0,紅磡 紅磡單幢樓房,/assets/img/image.png,1.0,1.0,False,18.0,25.0,False,False,False,False,False,False,True,False,False,False,False,False
unknown,https://www.28hse.com/rent/residential/property-1645441,紅磡,11500.0,https://i1.28hse.com/2021/03/202103251924266278263_thumb.jpg,25,https://www.28hse.com/agent/467,2021-03-25,1618629565.4590693,2021-03-25,1008.0,high,寶石戲院大廈B座LUX THEATRE BUILDING BLOCK B九龍 紅磡座數及單位: B,1.0,315.0,明安街2-20號,/assets/img/image.png,2.0,1.0,False,18.0,23.0,True,False,False,False,True,True,True,False,False,False,False,False
海逸豪園,https://www.28hse.com/rent/residential/property-1649619,紅磡,21000.0,https://i1.28hse.com/2021/03/202103281753293939128_thumb.jpg,25,https://www.28hse.com/agent/3162,2021-03-28,1618629568.7006788,2021-03-28,4735.0,unknown,海逸豪園九龍 紅磡屋苑樓齡: 20 年顯示海逸豪園屋苑的更多資料,25.0,538.0,海逸道8號https://i1.28hse.com/2021/03/20210328055718qcLsFDXAuZ5e_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,20.0,20.0,True,True,False,False,False,False,False,False,False,False,False,False
首利大廈,https://www.28hse.com/rent/residential/property-1636024,紅磡,5500.0,https://i1.28hse.com/2021/03/202103191651127221413_thumb.jpg,25,https://www.28hse.com/agent/2006,2021-03-19,1618629571.683012,2021-03-19,160.0,unknown,首利大廈九龍 紅磡屋苑樓齡: 55 年顯示首利大廈屋苑的更多資料,1.0,100.0,信用街4號https://i1.28hse.com/2021/03/20210319050251f8kkHyx3TfZ7_desktop.jpg ,/assets/img/image.png,0.0,1.0,True,55.0,29.0,False,False,False,False,True,True,False,False,False,False,False,False
半島豪庭,https://www.28hse.com/rent/residential/property-1235825,紅磡,21000.0,https://i1.28hse.com/2021/02/202102010631491140627_thumb.jpg,25,https://www.28hse.com/agent/844,2021-03-28,1618629574.1431966,2021-03-28,669.0,unknown,半島豪庭九龍 紅磡屋苑樓齡: 19 年顯示半島豪庭屋苑的更多資料,5.0,564.0,紅荔道8號https://i1.28hse.com/2021/03/20210317125207vjS5PPQytWMN_desktop.jpg ,/assets/img/image.png,0.0,1.0,False,19.0,20.0,False,False,False,False,False,False,False,False,False,False,False,False
黃埔新村,https://www.28hse.com/rent/residential/property-323963,紅磡,16000.0,https://i1.28hse.com/2021/02/202102010617064776161_thumb.jpg,25,https://www.28hse.com/agent/844,2021-03-28,1618629576.6486194,2021-03-28,2744.0,mid,黃埔新村九龍 紅磡屋苑樓齡: 40 年顯示黃埔新村屋苑的更多資料,25.0,498.0,民泰街39號https://i1.28hse.com/2021/03/20210317125629wNuuHuMWzzVq_desktop.jpg ,/assets/img/image.png,3.0,1.0,False,40.0,20.0,False,False,False,False,False,False,False,False,False,False,False,False
海濱南岸,https://www.28hse.com/rent/residential/property-1181385,紅磡,17000.0,https://i1.28hse.com/2021/02/202102010358183670778_thumb.jpg,25,https://www.28hse.com/agent/844,2021-03-28,1618629579.3433912,2021-03-28,2470.0,low,海濱南岸九龍 紅磡屋苑樓齡: 9 年顯示海濱南岸屋苑的更多資料,7.0,431.0,愛景街8號https://i1.28hse.com/2021/03/20210317125256LfQcgfmx4RcU_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,9.0,20.0,False,False,False,False,False,False,False,False,False,False,False,False
海濱南岸,https://www.28hse.com/rent/residential/property-254810,紅磡,20000.0,https://i1.28hse.com/2021/02/202102010619117150122_thumb.jpg,25,https://www.28hse.com/agent/844,2021-03-28,1618629582.6500266,2021-03-28,2470.0,unknown,海濱南岸九龍 紅磡屋苑樓齡: 8 年顯示海濱南岸屋苑的更多資料,7.0,593.0,愛景街8號https://i1.28hse.com/2021/03/20210317125633QG2Q9BWPtj12_desktop.jpg ,/assets/img/image.png,3.0,1.0,False,8.0,20.0,False,False,False,False,False,False,False,False,False,False,False,False
悅目,https://www.28hse.com/rent/residential/property-1648859,紅磡,17000.0,https://i1.28hse.com/2021/03/202103282310598260098_thumb.jpg,25,https://www.28hse.com/agent/1623,2021-03-28,1618629585.3197286,2021-03-28,216.0,unknown,悅目九龍 紅磡屋苑樓齡: 4 年顯示悅目屋苑的更多資料,1.0,430.0,利工街9號https://i1.28hse.com/2021/03/20210328122942nT2ncz96AzbH_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,4.0,20.0,False,False,False,False,False,False,True,False,False,False,False,False
悅目,https://www.28hse.com/rent/residential/property-1648605,紅磡,19000.0,https://i1.28hse.com/2021/04/202104011650216412312_thumb.jpg,25,https://www.28hse.com/agent/1673,2021-03-27,1618629588.0809731,2021-04-01,216.0,high,悅目九龍 紅磡屋苑樓齡: 5 年顯示悅目屋苑的更多資料,1.0,423.0,利工街9號https://i1.28hse.com/2021/03/20210327065924xDvd7VDEAtme_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,5.0,21.0,True,True,False,False,False,False,False,False,False,True,False,False
海濱南岸,https://www.28hse.com/rent/residential/property-1648593,紅磡,17000.0,https://i1.28hse.com/2021/03/202103271850278786604_thumb.jpg,25,https://www.28hse.com/agent/3162,2021-03-27,1618629591.2005365,2021-03-27,2470.0,low,海濱南岸九龍 紅磡屋苑樓齡: 13 年顯示海濱南岸屋苑的更多資料,7.0,481.0,愛景街8號https://i1.28hse.com/2021/03/20210327065418jGmkX5DwrKRH_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,13.0,21.0,True,False,False,True,False,False,False,False,False,False,False,False
半島豪庭,https://www.28hse.com/rent/residential/property-1648461,紅磡,32000.0,https://i1.28hse.com/2021/03/20210327180033715496_thumb.jpg,26,,2021-03-27,1618629594.307743,2021-03-27,669.0,low,半島豪庭九龍 紅磡屋苑樓齡: 20 年顯示半島豪庭屋苑的更多資料,5.0,779.0,紅荔道8號https://i1.28hse.com/2021/03/20210327084414wCWuFBJ5mbMk_desktop.jpg ,/assets/img/image.png,3.0,2.0,False,20.0,21.0,True,True,False,False,True,True,False,False,False,True,False,False
半島豪庭,https://www.28hse.com/rent/residential/property-1648192,紅磡,68000.0,https://i1.28hse.com/2021/03/202103271604317748133_thumb.jpg,26,https://www.28hse.com/agent/348,2021-03-27,1618629597.3969846,2021-03-27,669.0,high,半島豪庭九龍 紅磡座數及單位: 4屋苑樓齡: 20 年顯示半島豪庭屋苑的更多資料,5.0,1790.0,紅荔道8號https://i1.28hse.com/2021/03/202103270407333utGKm6HsBbc_desktop.jpg ,/assets/img/image.png,3.0,3.0,False,20.0,21.0,False,False,False,False,False,False,False,False,False,False,False,False
海逸豪園,https://www.28hse.com/rent/residential/property-1647673,紅磡,48000.0,https://i1.28hse.com/2021/03/202103291109158641806_thumb.jpg,26,https://www.28hse.com/agent/3162,2021-03-27,1618629603.1153288,2021-03-29,4735.0,high,海逸豪園九龍 紅磡屋苑樓齡: 20 年顯示海逸豪園屋苑的更多資料,25.0,1100.0,海逸道8號https://i1.28hse.com/2021/03/20210327122418Wzj3GrRcBBpu_desktop.jpg ,/assets/img/image.png,4.0,3.0,False,20.0,21.0,True,False,True,False,True,True,False,False,False,False,False,False
海逸豪園,https://www.28hse.com/rent/residential/property-1647635,紅磡,21000.0,https://i1.28hse.com/2021/03/202103271202514456206_thumb.jpg,26,https://www.28hse.com/agent/3162,2021-03-27,1618629607.110241,2021-03-27,4735.0,high,海逸豪園九龍 紅磡屋苑樓齡: 20 年顯示海逸豪園屋苑的更多資料,25.0,561.0,海逸道8號https://i1.28hse.com/2021/03/20210327120647XJJPdETBuLnJ_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,20.0,21.0,False,False,False,False,True,False,False,False,False,False,False,False
環海‧東岸,https://www.28hse.com/rent/residential/property-1640676,紅磡,14000.0,https://i1.28hse.com/2021/03/202103292343204999157_thumb.jpg,26,https://www.28hse.com/agent/1599,2021-03-23,1618629609.9394233,2021-03-29,1008.0,mid,環海‧東岸九龍 紅磡屋苑樓齡: 1 年顯示環海‧東岸屋苑的更多資料,3.0,307.0,祟安街23號https://i1.28hse.com/2021/03/20210323120450Jh4G1BtzYMht_desktop.jpg ,/assets/img/image.png,1.0,1.0,False,1.0,25.0,False,False,False,False,False,False,False,False,True,False,False,True
環海‧東岸,https://www.28hse.com/rent/residential/property-1643925,紅磡,17000.0,https://i1.28hse.com/2021/04/202104030105363789661_thumb.jpg,26,https://www.28hse.com/agent/1599,2021-03-24,1618629612.7787242,2021-04-14,1008.0,high,環海‧東岸九龍 紅磡屋苑樓齡: 1 年顯示環海‧東岸屋苑的更多資料,3.0,375.0,祟安街23號https://i1.28hse.com/2021/03/20210324103910T4CTkUr81as5_desktop.jpg ,/assets/img/image.png,1.0,1.0,False,1.0,24.0,True,False,True,False,False,False,False,False,True,False,False,True
unknown,https://www.28hse.com/rent/residential/property-1634811,紅磡,14500.0,https://i1.28hse.com/2021/03/202103181952246604713_thumb.jpg,26,https://www.28hse.com/agent/719,2021-03-18,1618629616.056585,2021-03-18,1008.0,high,紅磡單幢樓房Hung Hom Single Building九龍 紅磡,1.0,350.0,紅磡 紅磡單幢樓房,/assets/img/image.png,2.0,1.0,False,18.0,30.0,False,False,False,False,True,False,True,False,False,True,False,False
環海‧東岸,https://www.28hse.com/rent/residential/property-1642055,紅磡,14800.0,https://i1.28hse.com/2021/03/202103232026542964846_thumb.jpg,26,https://www.28hse.com/agent/380,2021-03-23,1618629619.1559765,2021-03-25,1008.0,high,環海‧東岸九龍 紅磡屋苑樓齡: 3 年顯示環海‧東岸屋苑的更多資料,3.0,309.0,祟安街23號https://i1.28hse.com/2021/03/20210323083048NuFhewvhtvEc_desktop.jpg ,/assets/img/image.png,1.0,1.0,False,3.0,25.0,True,False,True,False,False,False,False,False,False,True,False,False
環海‧東岸,https://www.28hse.com/rent/residential/property-1643396,紅磡,10300.0,https://i1.28hse.com/2021/03/202103241720192501471_thumb.jpg,26,https://www.28hse.com/agent/380,2021-03-24,1618629623.2367144,2021-03-25,1008.0,mid,環海‧東岸九龍 紅磡屋苑樓齡: 3 年顯示環海‧東岸屋苑的更多資料,3.0,217.0,祟安街23號https://i1.28hse.com/2021/03/20210324052057xUtKhGpB94ap_desktop.jpg ,/assets/img/image.png,0.0,1.0,True,3.0,24.0,False,False,False,False,False,False,False,False,False,False,False,False
海逸豪園,https://www.28hse.com/rent/residential/property-1646207,紅磡,20000.0,https://i1.28hse.com/2021/03/202103261402431673254_thumb.jpg,26,https://www.28hse.com/agent/2661,2021-03-26,1618629626.4213345,2021-03-26,4735.0,mid,海逸豪園九龍 紅磡屋苑樓齡: 21 年顯示海逸豪園屋苑的更多資料,25.0,560.0,海逸道8號https://i1.28hse.com/2021/03/20210326020403hYUrP1xW87UN_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,21.0,22.0,False,False,False,False,False,False,False,False,False,False,False,False
海濱南岸,https://www.28hse.com/rent/residential/property-1646798,紅磡,18500.0,https://i1.28hse.com/2021/03/202103261721032614220_thumb.jpg,26,https://www.28hse.com/agent/1209,2021-03-26,1618629629.0902078,2021-03-26,2470.0,high,海濱南岸九龍 紅磡顯示海濱南岸屋苑的更多資料,7.0,481.0,愛景街8號https://i1.28hse.com/2021/03/20210326052107x2njbHuGD9ZK_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,13.0,22.0,False,False,False,False,False,False,False,False,False,False,False,False
海濱南岸,https://www.28hse.com/rent/residential/property-1646724,紅磡,17500.0,https://i1.28hse.com/2021/03/202103261658362995530_thumb.jpg,26,https://www.28hse.com/agent/643,2021-03-26,1618629633.2927167,2021-03-26,2470.0,mid,海濱南岸九龍 紅磡屋苑樓齡: 18 年顯示海濱南岸屋苑的更多資料,7.0,432.0,愛景街8號https://i1.28hse.com/2021/03/20210326045842rSH969T19R1F_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,18.0,22.0,False,False,False,False,False,False,False,False,False,False,False,False
萬高花園洋樓,https://www.28hse.com/rent/residential/property-1646373,紅磡,23800.0,https://i1.28hse.com/2021/03/202103261524555683290_thumb.jpg,26,https://www.28hse.com/agent/1153,2021-03-26,1618629636.3565106,2021-03-26,1008.0,high,萬高花園洋樓九龍 紅磡屋苑樓齡: 55 年,1.0,720.0,信用街2號https://i1.28hse.com/2021/03/202103260316175p53ndcJapvb_desktop.jpg ,/assets/img/image.png,3.0,3.0,False,55.0,22.0,True,True,False,False,True,True,False,False,False,False,False,True
昇御門,https://www.28hse.com/rent/residential/property-1646350,紅磡,21500.0,https://i1.28hse.com/2021/03/202103261502032422656_thumb.jpg,26,https://www.28hse.com/agent/1623,2021-03-26,1618629639.7410595,2021-03-26,334.0,mid,昇御門九龍 紅磡顯示昇御門屋苑的更多資料,2.0,610.0,漆咸道北388號https://i1.28hse.com/2021/03/20210326030205q8TPDHXxWqQt_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,18.0,22.0,True,True,False,True,True,True,False,False,True,False,False,True
環海‧東岸,https://www.28hse.com/rent/residential/property-1646261,紅磡,15500.0,https://i1.28hse.com/2021/03/20210326142717853226_thumb.jpg,27,https://www.28hse.com/agent/1623,2021-03-26,1618629643.0309348,2021-03-26,1008.0,mid,環海‧東岸九龍 紅磡屋苑樓齡: 3 年顯示環海‧東岸屋苑的更多資料,3.0,351.0,祟安街23號https://i1.28hse.com/2021/03/20210326022823WCMyLwgzf6Wp_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,3.0,22.0,True,True,False,True,True,True,False,False,True,False,False,True
鑽石樓,https://www.28hse.com/rent/residential/property-1635621,紅磡,11800.0,https://i1.28hse.com/2021/03/202103261247011601786_thumb.jpg,27,https://www.28hse.com/agent/467,2021-03-19,1618629646.3567321,2021-03-26,1008.0,mid,鑽石樓九龍 紅磡,1.0,423.0,"蕪湖街99,99A及101號https://i1.28hse.com/2021/03/202103261247122rsPYrnmSd31_desktop.jpg ",/assets/img/image.png,1.0,1.0,False,18.0,29.0,True,True,False,False,True,True,True,False,False,True,False,False
悅目,https://www.28hse.com/rent/residential/property-1635638,紅磡,17000.0,https://i1.28hse.com/2021/03/20210319151130241389_thumb.jpg,27,https://www.28hse.com/agent/467,2021-03-19,1618629648.9245687,2021-03-19,216.0,mid,悅目九龍 紅磡屋苑樓齡: 5 年顯示悅目屋苑的更多資料,1.0,430.0,利工街9號https://i1.28hse.com/2021/03/20210319100735Gf1Yw7dubWuX_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,5.0,29.0,True,True,False,True,True,True,True,False,False,True,False,False
